"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-11-25","0.00",,"65","75",
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-11-26","0.00",,"61","73",
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-11-27","0.00",,"59","72","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-11-28","0.00",,"59","73","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-11-29","0.00",,"54",,
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-11-30","0.00",,"58","73","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-01",,,"55","64",
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-02","0.12",,"58","66","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-03","0.00",,"58","68","54"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-04","0.00",,"60","73","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-05","0.00",,"58","73","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-06","0.00",,"58","75","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-07","0.00",,"60",,"46"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-08","0.00",,"59","75","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-09","0.00",,"63","77","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-10","0.00",,"62","77","52"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-11","0.00",,"63","77","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-12",,,"63","77",
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-13",,,"59","77",
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-14","0.00",,"60","77","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-15","0.00",,"59","73","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-16","0.00",,"61","75","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-17","0.00",,"61","77","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-18","0.00",,"62","79","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-19","0.00",,"63","79","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-20","0.00",,"62",,"50"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-21","0.00",,"58","73","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-22","0.00",,"54","73","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-23","0.00",,"59","73","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-24","0.00",,"59","73","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-25","0.00",,"58","72","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-26",,,"60","70",
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-27","0.00",,"54","72","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-28","0.00",,"58","72","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-29","0.00",,"54","70","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-30","0.00",,"55","73","41"
"IN022021900","NEW DELHI SAFDARJUN, IN","1978-12-31","0.00",,"56","75","39"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-01","0.00",,"56","75","41"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-02","0.00",,"58","73","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-03",,,"60","73",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-04","0.00",,"60","73","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-05","0.00",,"57","72","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-06","0.00",,"58","75","41"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-07","0.00",,"59","66",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-08","0.00",,"60","77","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-09",,,"63","73",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-10","0.00",,"58","73","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-11","0.00",,"59","75","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-12","0.00",,"59","75","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-13","0.00",,"61","75",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-14","0.12",,"63","70","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-15","0.04",,"63","72","54"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-16","0.00",,"58","61",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-17","0.43",,"58","63",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-18","0.00",,"58","66",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-19","0.00",,"60","68",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-20","0.00",,"56","66","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-21","0.00",,"58","68","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-22","0.00",,"58","66","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-23",,,"57","70",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-24","0.00",,"59","73","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-25",,,"59","75",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-26",,,"60","72",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-27",,,"60","72",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-28","0.00",,"55","59","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-29",,,"60","72",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-30","0.00",,"58","70",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-01-31","0.00",,"56","64","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-01",,,"56","66",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-02",,,"53","66",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-03","0.00",,"55","70","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-04","0.00",,"57","68","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-05","0.00",,"55","68","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-06","0.00",,"56","66","41"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-07","0.20",,"54","63","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-08","0.00",,"58","70",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-09","0.00",,"61","72",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-10","0.00",,"61","75","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-11",,,"64","77",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-12",,,"64","79","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-13",,,"69","84",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-14","0.00",,"68","82","55"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-15","0.00",,"63","68","59"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-16",,,"64","70",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-17","0.00",,"67","77","59"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-18",,,"71","81",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-19","0.28",,"64","68","59"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-20","0.83",,"62","70",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-21","0.00",,"57","66","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-22","0.00",,"60","70","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-23",,,"60","72",
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-24","0.00",,"60","72","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-25","0.00",,"63","73","52"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-26","0.00",,"65",,"54"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-27","0.00",,"58","63","52"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-02-28","0.04",,"60","73","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-03-01","0.00",,"63","75","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-03-02","0.00",,"69","79","54"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-03-03","0.08",,"64","73","59"
"IN022021900","NEW DELHI SAFDARJUN, IN","1979-03-04","0.43",,"65",,"57"
